Actor1Name,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.9299191374663,202001,1,https://www.theepochtimes.com/hong-kong-cuts-travel-from-mainland-countries-plan-evacuations-as-virus-spreads-in-china_3218545.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.07950116913484,202001,1,https://www.statnews.com/2020/01/26/containing-new-coronavirus-may-not-be-feasible-experts-say/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.07950116913484,202001,1,https://www.statnews.com/2020/01/26/containing-new-coronavirus-may-not-be-feasible-experts-say/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.92363747816874,202001,2,https://www.kqed.org/science/1956225/experts-warn-containing-global-spread-of-coronavirus-may-no-longer-be-feasible
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.92363747816874,202001,2,https://www.kqed.org/science/1956225/experts-warn-containing-global-spread-of-coronavirus-may-no-longer-be-feasible
HEALTH OFFICIAL,CHN,GOV,,-7.07213578500707,202001,1,http://www.startribune.com/nations-race-to-contain-virus-20-u-s-airports-to-add-screening/567345472/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.90888147033903,202001,3,http://www.xinhuanet.com/english/2020-01/28/c_138739356.htm
HEALTH MINIST,CHN,GOV,,-4,202001,1,https://timesofindia.indiatimes.com/india/coronavirus-outbreak-preparations-for-evacuating-indians-from-hubei-has-begun-says-mea/articleshow/73695742.cms
WORLD HEALTH ORGANIZATION,CHN,GOV,,1.44694533762058,202001,1,http://www.xinhuanet.com/english/2020-01/28/c_138739962.htm
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.36721181174369,202001,11,https://www.miragenews.com/who-china-leaders-discuss-next-steps-in-battle-against-coronavirus-outbreak/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.24,202001,1,https://timesofindia.indiatimes.com/world/china/who-chief-says-china-virus-evacuations-not-recommended-report/articleshow/73706550.cms
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.90456431535269,202001,1,http://www.chinadaily.com.cn/a/202001/29/WS5e309fb4a31012821727381f.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.07950116913484,202001,1,https://www.statnews.com/2020/01/26/containing-new-coronavirus-may-not-be-feasible-experts-say/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.07950116913484,202001,1,https://www.statnews.com/2020/01/26/containing-new-coronavirus-may-not-be-feasible-experts-say/
HEALTH DEPARTMENT,CHN,GOV,,-1.55844155844156,202001,1,https://www.dawn.com/news/1530580/embassy-in-beijing-says-500-pakistani-students-in-wuhan
HEALTH DEPARTMENT,CHN,GOV,,-1.55844155844156,202001,1,https://www.dawn.com/news/1530580/embassy-in-beijing-says-500-pakistani-students-in-wuhan
ONTARIO,CHN,GOV,HLH,-0.87272727272727,202001,15,https://jumpradio.ca/news/6463088/canada-coronavirus-first-case/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.49978041282389,202001,1,https://english.mathrubhumi.com/health/health-news/coronovirus-should-we-panic--1.4476763
MINIST OF HEALTH,CHN,GOV,,-4.89236790606653,202001,1,https://www.thisdaylive.com/index.php/2020/01/27/no-nigerian-infected-with-coronavirus-says-fg/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-8.55614973262029,202001,1,https://www.republicworld.com/world-news/rest-of-the-world-news/china-extends-public-holidays-to-curb-deadly-coronavirus-outbreak.html
HEALTH OFFICIAL,CHN,GOV,,-5.79254287194457,202001,38,https://www.voanews.com/east-asia-pacific/chinese-premier-visits-wuhan-virus-death-toll-hits-80
HEALTH MINIST,IND,GOV,,-0.67264573991031,202001,1,https://zeenews.india.com/india/breaking-news-vigil-along-india-nepal-border-in-west-bengal-strengthened-after-confirmed-coronavirus-case-in-nepal-2259491.html
HEALTH OFFICIAL,CHN,GOV,,-1.19523544989334,202001,10,https://www.news.com.au/lifestyle/health/health-problems/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.00213108900133,202001,1,https://bwog.com/tag/too-hot/
HEALTH OFFICIAL,CHN,GOV,,-5.3736720180454,202001,65,https://www.beijingbulletin.com/news/263845576/trump-offers-china-any-help-to-fight-coronavirus
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.24836170601199,202001,1,https://bwog.com/tag/returnofthecouncil/
HEALTH OFFICIAL,CHN,GOV,,-1.96078431372549,202001,3,https://www.ntnews.com.au/news/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593?nk=03b68807a9ab7dfcb02517ea7184c236-1580172419
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.4957264957265,202001,1,https://www.theepochtimes.com/chinas-one-belt-one-road-is-perfect-pandemic-freeway-for-coronavirus_3217211.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.36520841206469,202001,3,https://www.miragenews.com/who-china-leaders-discuss-next-steps-in-battle-against-coronavirus-outbreak/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.90456431535269,202001,1,http://www.chinadaily.com.cn/a/202001/29/WS5e309fb4a31012821727381f.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.92307692307693,202001,1,https://bwog.com/tag/why-is-every-building-in-new-york-so-hot-during-winter/
HEALTH MINIST,IND,GOV,,-1.33333333333334,202001,1,https://www.newindianexpress.com/nation/2020/jan/26/novel-coronavirus-reaches-indo-nepal-border-2094813.html
IRELAND,IRL,GOV,,3.71352785145889,202001,1,https://www.belfasttelegraph.co.uk/news/northern-ireland/stormonts-health-minister-urges-secretary-of-state-to-provide-promised-funding-38853222.html
KHAW BOON WAN,SGP,GOV,MED,4.42079947831136,202001,3,https://www.thesundaily.my/local/loke-malaysia-singapore-committed-to-conclude-rts-agreement-by-april-2020-EB1883305
NOVO NORDISK,USA,MNC,HLH,0,202001,1,https://www.mmm-online.com/home/channel/roundup/five-things-for-pharma-marketers-to-know-wednesday-january-8-2020/
NOVO NORDISK,USA,MNC,HLH,0,202001,1,https://www.mmm-online.com/home/channel/roundup/five-things-for-pharma-marketers-to-know-wednesday-january-8-2020/
ARMENIA,ARM,GOV,HLH,-5.98591549295775,202001,1,https://www.azatutyun.am/a/30366825.html
HEALTH MINIST,ARM,GOV,HLH,-5.98591549295775,202001,1,https://www.azatutyun.am/a/30366825.html
HEALTH MINIST,CAN,GOV,HLH,-1.4308426073132,202001,1,https://www.thespec.com/opinion-story/9805103-it-s-time-to-make-canadian-health-care-sustainable/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.4516129032258,202001,1,https://www.theguardian.com/world/2020/jan/09/chinas-sars-like-illness-worries-health-experts
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.78468899521531,202001,1,https://interestingengineering.com/who-states-outbreak-of-mysterious-illness-in-china-is-linked-to-a-new-virus
HEALTH MINIST,SAU,GOV,,1.44404332129964,202001,1,https://www.malaysiakini.com/news/506580
MINIST OF HEALTH,NGA,GOV,HLH,2.48565965583173,202001,1,https://tribuneonlineng.com/kano-celebrates-64-months-without-polio-outbreak/
UNITED KINGDOM,GBR,GOV,,2.83464566929134,202001,1,https://www.wiltsglosstandard.co.uk/news/national/18154267.stormonts-health-minister-urges-secretary-state-provide-promised-funding/
UNITED KINGDOM,GBR,GOV,,2.9874213836478,202001,1,https://www.burnhamandhighbridgeweeklynews.co.uk/news/national/18154267.stormonts-health-minister-urges-secretary-state-provide-promised-funding/
UNITED KINGDOM,GBR,GOV,,3.01080763906999,202001,50,https://www.wiltshirebusinessonline.co.uk/news/national/18154267.stormonts-health-minister-urges-secretary-state-provide-promised-funding/
UNITED KINGDOM,GBR,GOV,,3.01109350237718,202001,1,https://home.bt.com/news/uk-news/stormonts-health-minister-urges-secretary-of-state-to-provide-promised-funding-11364424381947
SCHOOL,USA,GOV,EDU,-5.72687224669603,202001,1,https://www.ajc.com/news/local/should-they-stay-should-they-kids-with-flu-pose-parental-puzzle/zAWzxMA4LOW9fw8vFlTXFI/
HEALTH MINIST,ISR,GOV,MED,-6.90826727066818,202002,1,https://www.timesofisrael.com/lets-do-launch-7-things-to-know-for-february-24/
BANGLADESH,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
BANGLADESH,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
BANGLADESH,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
HEALTH MINIST,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
HEALTH MINIST,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
HEALTH MINIST,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
WORLD HEALTH ORGANIZATION,KHM,GOV,HLH,-4.01606425702811,202002,1,https://www.theepochtimes.com/turkey-blocks-plane-evacuating-cruise-passengers-amid-covid-19-virus-fears_3245695.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,0.1497005988024,202002,1,http://www.dailynews.lk/2020/02/21/local/212098/%E2%80%98chinese-workers-sl-holidaying-china-asked-not-return-now%E2%80%99
HEALTH MINIST,ISR,GOV,,-4.78971962616823,202002,1,https://www.timesofisrael.com/israel-said-planning-for-coronavirus-with-isolation-units-tourist-site-closures/
HEALTH MINIST,ISR,GOV,,-4.78971962616823,202002,1,https://www.timesofisrael.com/israel-said-planning-for-coronavirus-with-isolation-units-tourist-site-closures/
MANAGEMENT SCIENCES FOR HEALTH,USA,GOV,DEV,7.46987951807229,202002,1,https://reliefweb.int/job/3534394/director-mel-malaria-mch-and-fp-project-cote-divoire
HEALTH MINIST,BGD,GOV,,-4.91803278688525,202002,1,https://www.risingbd.com/english/Coronavirus-Bangladesh-wont-suspend-flights-to-middle-east/68329
HEALTH MINIST,ISR,GOV,,-5.42838456507522,202002,1,https://www.9news.com.au/world/coronavirus-total-infections-hit-77000/d0c1cdaf-96a0-4160-8789-54a14af38397
HEALTH MINIST,ISR,GOV,,-5.42838456507522,202002,1,https://www.9news.com.au/world/coronavirus-total-infections-hit-77000/d0c1cdaf-96a0-4160-8789-54a14af38397
ITALY,ISR,GOV,MED,-6.90826727066818,202002,1,https://www.timesofisrael.com/lets-do-launch-7-things-to-know-for-february-24/
WORLD HEALTH ORGANIZATION,ITA,GOV,,-5.078125,202002,1,https://7news.com.au/travel/coronavirus/coronavirus-latest-china-bans-the-eating-of-wild-animals-as-italy-is-struck-by-rapid-increase-in-cases-c-714752
WORLD HEALTH ORGANIZATION,ITA,GOV,,0.39138943248532,202002,1,https://tolonews.com/afghanistan/three-suspected-cases-coronavirus-reported-farah-ghor
CHINESE,KOR,GOV,,-6.87203791469194,202002,1,https://www.timesunion.com/news/article/Confidence-is-mixed-with-added-threats-15072422.php
HEALTH MINIST,JPN,GOV,,-4.05405405405405,202002,1,https://jewishbusinessnews.com/2020/02/21/coronavirus-found-in-a-woman-who-arrived-from-cruise-ship-diamond-princes/
HEALTH MINIST,JPN,GOV,,-4.05405405405405,202002,1,https://jewishbusinessnews.com/2020/02/21/coronavirus-found-in-a-woman-who-arrived-from-cruise-ship-diamond-princes/
INDONESIA,JPN,GOV,,1.69186055010732,202002,5,https://www.reuters.com/article/us-china-health-indonesia/indonesia-to-bring-back-citizens-aboard-world-dream-cruise-by-naval-ship-idUSKCN20I11N
INDONESIA,JPN,GOV,,1.26315789473684,202002,1,https://ca.reuters.com/article/topNews/idCAKCN20I11N
CHINESE,KOR,GOV,,-6.4,202002,1,https://www.theglobeandmail.com/world/article-chinese-health-officials-express-optimism-despite-new-threats-emerging/
CHINESE,KOR,GOV,,-4.39684329199548,202002,1,https://www.nbcconnecticut.com/news/health/new-threats-emerge-outbreak-china-voices-optimism/2226491/
CHINESE,KOR,GOV,,-3.86100386100386,202002,1,https://www.pbs.org/newshour/health/watch-who-says-data-shows-decline-in-new-covid-19-cases
CHINESE,KOR,GOV,,-6.34249471458773,202002,1,https://www.castanet.net/edition/news-story-277520-5-.htm
SAUDI,KWT,GOV,,-2.9296875,202002,1,https://aawsat.com/english/home/article/2146936/kuwait-bahrain-iraq-report-first-coronavirus-cases
SAUDI,KWT,GOV,,-3.06565433514062,202002,2,https://stepfeed.com/bahrain-kuwait-and-lebanon-confirm-first-cases-of-coronavirus-9240
SAUDI,KWT,GOV,,-2.9296875,202002,1,https://aawsat.com/english/home/article/2146936/kuwait-bahrain-iraq-report-first-coronavirus-cases
FIRDOUS ASHIQ AWAN,PAK,GOV,,-2.7972027972028,202002,1,https://dailytimes.com.pk/561407/crackdown-against-smuggling-to-provide-relief-to-people-dr-firdous/
SINGAPORE,SGP,GOV,LAB,0,202002,1,https://www.asiaone.com/singapore/who-praises-singapores-response-coronavirus-outbreak
WORLD HEALTH ORGANIZATION,SGP,GOV,,-1.50375939849624,202002,1,https://www.globaltimes.cn/content/1180274.shtml
MINIST OF HEALTH,SGP,GOV,,0,202002,1,https://www.thesundaily.my/local/still-no-plan-to-bar-entry-of-tourists-from-china-dpm-FA2031272
MINIST OF HEALTH,SGP,GOV,,-0.54945054945055,202002,1,http://dailyexpress.com.my/news/147608/no-plan-to-bar-entry-of-chinese-tourists/
HEALTH MINIST,GBR,GOV,,-2.64229597562931,202002,2,https://www.bbc.co.uk/news/uk-wales-51564205
HEALTH MINIST,GBR,GOV,,-2.64229597562931,202002,2,https://www.bbc.co.uk/news/uk-wales-51564205
HEALTH MINIST,GBR,GOV,,-1.66944908180301,202002,1,http://www.onmedica.com/newsArticle.aspx?id=2a2e0d83-e0fb-4378-b80a-323ca4367990
HEALTH MINIST,GBR,GOV,,-1.66944908180301,202002,1,http://www.onmedica.com/newsArticle.aspx?id=2a2e0d83-e0fb-4378-b80a-323ca4367990
ANDREW LANSLEY,GBR,GOV,MED,-4.87807276302851,202002,1,https://www.bmj.com/content/368/bmj.m693/rapid-responses
SCHOOL,GBR,GOV,,-0.0536336819522703,202002,1,https://io9.gizmodo.com/figuring-out-doctor-whos-lingering-mysteries-5439138
AMERICARES,BHS,GOV,HLH,0.43572984749456,202002,1,https://reliefweb.int/report/bahamas/americares-expands-health-services-hurricane-dorian-survivors-bahamas
WORLD HEALTH ORGANIZATION,IRQ,GOV,HLH,-5.23731587561374,202002,1,https://www.breitbart.com/national-security/2020/02/24/wuhan-coronavirus-arrives-in-iraq-and-afghanistan/
SAUDI ARABIA,BHR,GOV,HLH,-2.25806451612903,202002,1,http://english.alarabiya.net/en/News/gulf/2020/02/25/Six-new-coronavirus-cases-confirmed-in-Bahrain-bringing-total-to-eight.html
BAHAMA,USA,NGO,HLH,0.43572984749456,202002,1,https://reliefweb.int/report/bahamas/americares-expands-health-services-hurricane-dorian-survivors-bahamas
MINIST OF HEALTH,USA,NGO,HLH,0.43572984749456,202002,1,https://reliefweb.int/report/bahamas/americares-expands-health-services-hurricane-dorian-survivors-bahamas
SUDANESE,CHN,GOV,,-1.27711359718136,202002,5,http://www.china.org.cn/world/Off_the_Wire/2020-02/20/content_75723571.htm
CHINESE,KOR,GOV,,-5.06758211122781,202002,5,https://www.nbcdfw.com/news/health/new-threats-emerge-outbreak-china-voices-optimism/2315033/
HEALTH OFFICIAL,CHN,GOV,,-1.96078431372549,202002,1,https://www.dailytelegraph.com.au/lifestyle/health/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593?nk=6be5fc8f802495c02fbd835094d54342-1580130938
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.4343891402715,202002,1,https://www.news18.com/news/tech/coronavirus-and-superspreaders-humans-can-carry-and-transmit-covid-19-without-symptoms-2514577.html
HEALTH MINIST,KGZ,GOV,HLH,-4.7244094488189,202002,1,https://akipress.com/news:635791:Kyrgyz_Health_Ministry_has_emergency_plan_if_coronavirus_occurs/
WORLD HEALTH ORGANIZATION,AFR,GOV,,-4.61346633416458,202002,1,https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-20/?linkId=82721334
WORLD HEALTH ORGANIZATION,AFR,GOV,,-4.61346633416458,202002,1,https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-20/?linkId=82721334
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.61346633416458,202002,1,https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-20/?linkId=82721334
HEALTH MINIST,CHN,GOV,,-4.19501133786848,202002,1,https://www.jpost.com/Israel-News/Likelihood-of-Israeli-infected-with-coronavirus-has-risen-significantly-618415
WORLD HEALTH ORGANIZATION,PHL,GOV,,-4.43786982248521,202002,1,https://www.bworldonline.com/is-the-country-moving-in-the-right-direction/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.56370656370657,202002,1,https://www.manilatimes.net/2020/02/25/opinion/columnists/china-waging-a-two-front-war-on-coronavirus-and-the-economy/695835/
MILITARY,EGY,GOV,,-6.3768115942029,202002,1,https://www.sbs.com.au/news/former-egypt-president-hosni-mubarak-dies-aged-91
MILITARY,EGY,GOV,,-10,202002,1,http://www.xinhuanet.com/english/2020-02/25/c_138818006.htm
ARMY,EGY,GOV,,-1.66975881261596,202002,1,https://www.newstatesman.com/world/africa/2020/02/hosni-mubarak-s-death-changes-little-egypt
HEALTH MINIST,DEU,GOV,,-0.682332873960132,202002,5,https://www.channelnewsasia.com/news/world/merkel-s-would-be-successors-announce-bids-for-party-leader-12469306
HEALTH MINIST,DEU,GOV,,1.64835164835164,202002,1,https://www.rt.com/newsline/481630-germany-party-merkel-merz/
HEALTH OFFICIAL,GRC,GOV,,-3.05343511450382,202002,1,http://www.ekathimerini.com/249859/article/ekathimerini/news/health-minister-to-brief-pm-after-meeting-on-coronavirus
HEALTH MINIST,IDN,GOV,,0.32154340836013,202002,1,https://en.tempo.co/read/1311778/diamond-princess-evacuation-indonesia-in-talks-with-japan
GHULAM NABI AZAD,IND,GOV,,0.89285714285715,202002,1,https://www.tribuneindia.com/news/manmohan-singh-ghulam-nabi-azad-to-skip-presidents-banquet-for-donald-trump-46686
GHULAM NABI AZAD,IND,GOV,BUS,-1.43884892086331,202002,1,https://timesofindia.indiatimes.com/india/jammu-kashmir-high-court-order-throws-light-on-state-backed-land-grab/articleshow/74309803.cms
WORLD HEALTH ORGANIZATION,AFR,GOV,,-4.61346633416458,202002,1,https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-20/?linkId=82721334
WORLD HEALTH ORGANIZATION,IRN,GOV,,-4.03652834123531,202002,2,http://www.canindia.com/irans-deputy-health-minister-contracts-coronavirus/
HEALTH MINIST,ISR,GOV,,-4.78971962616823,202002,1,https://www.timesofisrael.com/israel-said-planning-for-coronavirus-with-isolation-units-tourist-site-closures/
TEL AVIV,ISR,GOV,,-1.73160173160173,202002,1,https://hamodia.com/2020/02/23/gush-etzion-residents-dont-send-south-koreans/
HEALTH MINIST,ISR,GOV,,-4.78971962616823,202002,1,https://www.timesofisrael.com/israel-said-planning-for-coronavirus-with-isolation-units-tourist-site-closures/
ISRAEL,ISR,GOV,,-4.78971962616823,202002,1,https://www.timesofisrael.com/israel-said-planning-for-coronavirus-with-isolation-units-tourist-site-closures/
ISRAEL,ISR,GOV,,-4.55594002306805,202002,1,https://www.timesofisrael.com/number-of-israeli-students-to-enter-quarantine-over-virus-fears-rises-to-90/
TEL AVIV,ISR,GOV,,-8.1593643746807,202002,1,https://www.timesofisrael.com/gaza-rockets-fired-at-south-as-violence-erupts-after-morning-lull/
HEALTH MINIST,ISR,GOV,,0.89928057553956,202002,1,https://www.msn.com/en-us/news/world/netanyahu-takes-center-stage-in-israeli-election-battle/ar-BB10lXDy
HEALTH MINIST,ISR,GOV,,-2.05338809034908,202002,1,http://www.israelnationalnews.com/News/News.aspx/276374
HEALTH MINIST,ISR,GOV,HLH,-1.73160173160173,202002,1,https://hamodia.com/2020/02/23/gush-etzion-residents-dont-send-south-koreans/
HEALTH MINIST,ISR,GOV,HLH,-1.73160173160173,202002,1,https://hamodia.com/2020/02/23/gush-etzion-residents-dont-send-south-koreans/
